Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
0.000004,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
0.000004,LiquidBears_2185,Tick,0,0,0,0,,,0,0,0,OK
0.000004,HertaVernello_1,Tick,0,0,0,0,,,0,0,0,OK
0.000004,Fibar_91810,Tick,0,0,0,0,,,0,0,0,OK
0.000004,Noedgeonlyvol_2557,Tick,0,0,0,0,,,0,0,0,OK
0.000004,Team666_666888,Tick,0,0,0,0,,,0,0,0,OK
0.000004,Buniki_42069,Tick,0,0,0,0,,,0,0,0,OK
0.000004,ReadyTraderChess_69,Tick,0,0,0,0,,,0,0,0,OK
0.285022,Galactus_22625,Tick,0,0,0,0,,127900,0,0,0,OK
0.285022,LiquidBears_2185,Tick,0,0,0,0,,127900,0,0,0,OK
0.285022,HertaVernello_1,Tick,0,0,0,0,,127900,0,0,0,OK
0.285022,Fibar_91810,Tick,0,0,0,0,,127900,0,0,0,OK
0.285022,Noedgeonlyvol_2557,Tick,0,0,0,0,,127900,0,0,0,OK
0.285022,Team666_666888,Tick,0,0,0,0,,127900,0,0,0,OK
0.285022,Buniki_42069,Tick,0,0,0,0,,127900,0,0,0,OK
0.285022,ReadyTraderChess_69,Tick,0,0,0,0,,127900,0,0,0,OK
0.499399,Galactus_22625,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.499399,LiquidBears_2185,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.499399,HertaVernello_1,Tick,10,0,10,-10,127800,128000,256,744,-1256,OK
0.499399,Fibar_91810,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.499399,Noedgeonlyvol_2557,Tick,9,9,0,0,127800,128000,115,-115,-115,OK
0.499399,Team666_666888,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.499399,Buniki_42069,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.499399,ReadyTraderChess_69,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.733119,Galactus_22625,Tick,5,0,5,0,127800,128000,128,-639128,-128,OK
0.733119,LiquidBears_2185,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.733119,HertaVernello_1,Tick,10,0,10,-10,127800,128000,256,744,-1256,OK
0.733119,Fibar_91810,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.733119,Noedgeonlyvol_2557,Tick,9,9,0,0,127800,128000,115,-115,-115,OK
0.733119,Team666_666888,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.733119,Buniki_42069,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.733119,ReadyTraderChess_69,Tick,0,0,0,0,127800,128000,0,0,0,OK
0.982301,Galactus_22625,Tick,5,0,5,-1,127900,128000,128,-511228,272,OK
0.982301,LiquidBears_2185,Tick,0,0,0,0,127900,128000,0,0,0,OK
