Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
3e-06,SIFUpperclassmen_999422,Tick,0,0,0,0,,,0,0,0,OK
3e-06,LiquidBears_2185,Tick,0,0,0,0,,,0,0,0,OK
3e-06,MikeyLansi_131269,Tick,0,0,0,0,,,0,0,0,OK
3e-06,RubixCube_474140,Tick,0,0,0,0,,,0,0,0,OK
3e-06,raiseKeyErrorteamname_42,Tick,0,0,0,0,,,0,0,0,OK
3e-06,TheRockingTradingGroup_991206,Tick,0,0,0,0,,,0,0,0,OK
0.256811,SIFUpperclassmen_999422,Tick,0,0,0,0,126400,,0,0,0,OK
0.256811,LiquidBears_2185,Tick,0,0,0,0,126400,,0,0,0,OK
0.256811,MikeyLansi_131269,Tick,0,0,0,0,126400,,0,0,0,OK
0.256811,RubixCube_474140,Tick,0,1,-1,0,126400,,-13,126413,126413,OK
0.256811,raiseKeyErrorteamname_42,Tick,0,0,0,0,126400,,0,0,0,OK
0.256811,TheRockingTradingGroup_991206,Tick,0,0,0,0,126400,,0,0,0,OK
0.271664,LiquidBears_2185,Disconnect,0,0,0,0,126400,,0,0,0,
0.454233,SIFUpperclassmen_999422,Tick,0,0,0,0,126500,,0,0,0,OK
0.454233,LiquidBears_2185,Tick,0,0,0,0,126500,,0,0,0,OK
0.454233,MikeyLansi_131269,Tick,0,0,0,0,126500,,0,0,0,OK
0.454233,RubixCube_474140,Tick,0,11,-11,0,126500,,-139,1391539,1391539,OK
0.454233,raiseKeyErrorteamname_42,Tick,0,0,0,0,126500,,0,0,0,OK
0.454233,TheRockingTradingGroup_991206,Tick,0,10,-10,10,126500,,-126,126,126,OK
0.753042,SIFUpperclassmen_999422,Tick,0,25,-25,25,126600,,633,1867,1867,OK
0.753042,LiquidBears_2185,Tick,0,0,0,0,126600,,0,0,0,OK
0.753042,MikeyLansi_131269,Tick,0,0,0,0,126600,,0,0,0,OK
0.753042,RubixCube_474140,Tick,0,21,-21,0,126600,,114,2657286,2657286,OK
0.753042,raiseKeyErrorteamname_42,Tick,0,0,0,0,126600,,0,0,0,OK
0.753042,TheRockingTradingGroup_991206,Tick,0,20,-20,20,126600,,127,873,873,OK
1.017828,SIFUpperclassmen_999422,Tick,0,25,-25,25,126600,,633,1867,1867,OK
1.017828,LiquidBears_2185,Tick,0,0,0,0,126600,,0,0,0,OK
1.017828,MikeyLansi_131269,Tick,0,0,0,0,126600,,0,0,0,OK
1.017828,RubixCube_474140,Tick,0,31,-31,0,126600,,367,3923033,3923033,OK
1.017828,raiseKeyErrorteamname_42,Tick,0,0,0,0,126600,,0,0,0,OK
1.017828,TheRockingTradingGroup_991206,Tick,0,30,-30,30,126600,,380,620,620,OK
1.201228,SIFUpperclassmen_999422,Tick,0,25,-25,25,126600,126700,633,1867,4367,OK
1.201228,LiquidBears_2185,Tick,0,0,0,0,126600,126700,0,0,0,OK
1.201228,MikeyLansi_131269,Tick,0,0,0,0,126600,126700,0,0,0,OK
1.201228,RubixCube_474140,Tick,0,41,-41,0,126600,126700,620,5188780,-1820,OK
1.201228,raiseKeyErrorteamname_42,Tick,0,0,0,0,126600,126700,0,0,0,OK
1.201228,TheRockingTradingGroup_991206,Tick,0,40,-40,40,126600,126700,633,367,4367,OK
1.529426,SIFUpperclassmen_999422,Tick,0,25,-25,25,126600,126800,633,1867,6867,OK
1.529426,LiquidBears_2185,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.529426,MikeyLansi_131269,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.529426,RubixCube_474140,Tick,0,41,-41,0,126600,126800,620,5188780,-1820,OK
1.529426,raiseKeyErrorteamname_42,Tick,0,0,0,0,126600,126800,0,0,0,OK
1.529426,TheRockingTradingGroup_991206,Tick,0,40,-40,40,126600,126800,633,367,8367,OK
1.702818,SIFUpperclassmen_999422,Tick,0,25,-25,25,126800,126800,633,1867,1867,OK
1.702818,LiquidBears_2185,Tick,0,0,0,0,126800,126800,0,0,0,OK
1.702818,MikeyLansi_131269,Tick,0,0,0,0,126800,126800,0,0,0,OK
1.702818,RubixCube_474140,Tick,0,51,-51,0,126800,126800,493,6456907,-9893,OK
1.702818,raiseKeyErrorteamname_42,Tick,0,0,0,0,126800,126800,0,0,0,OK
1.702818,TheRockingTradingGroup_991206,Tick,10,40,-30,30,126800,126800,887,3113,3113,OK
2.03178,SIFUpperclassmen_999422,Tick,0,25,-25,25,126800,126800,633,1867,1867,OK
2.03178,LiquidBears_2185,Tick,0,0,0,0,126800,126800,0,0,0,OK
2.03178,MikeyLansi_131269,Tick,0,0,0,0,126800,126800,0,0,0,OK
2.03178,RubixCube_474140,Tick,0,51,-51,0,126800,126800,493,6456907,-9893,OK
